Artist,Album,Title,Release Date,Lyric,Position,Sentiment
Taylor Swift,Fearless (Taylor's Version),We Were Happy (Taylor's Version) (From The Vault),2021,And goodbye's so much harder 'cause we were happy,15,0
Taylor Swift,Fearless (Taylor's Version),We Were Happy (Taylor's Version) (From The Vault),2021,"When it was good, baby, it was good, baby",16,0
Taylor Swift,Fearless (Taylor's Version),We Were Happy (Taylor's Version) (From The Vault),2021,We showed 'em all up,17,0
Taylor Swift,Fearless (Taylor's Version),We Were Happy (Taylor's Version) (From The Vault),2021,No one could touch the way we laughed in the dark,18,0
Taylor Swift,Fearless (Taylor's Version),We Were Happy (Taylor's Version) (From The Vault),2021,Talking 'bout your daddy's farm we were going to buy someday,19,0
Taylor Swift,Fearless (Taylor's Version),We Were Happy (Taylor's Version) (From The Vault),2021,And we were happy,20,0
Taylor Swift,Fearless (Taylor's Version),We Were Happy (Taylor's Version) (From The Vault),2021,"Oh, I hate those voices telling me I'm not in love anymore",21,0
Taylor Swift,Fearless (Taylor's Version),We Were Happy (Taylor's Version) (From The Vault),2021,But they don't give me choices and that's what these tears are for,22,0
Taylor Swift,Fearless (Taylor's Version),We Were Happy (Taylor's Version) (From The Vault),2021,"'Cause we were happy, we were happy",23,0
Taylor Swift,Fearless (Taylor's Version),We Were Happy (Taylor's Version) (From The Vault),2021,"When it was good, baby, it was good, baby",24,0
Taylor Swift,Fearless (Taylor's Version),We Were Happy (Taylor's Version) (From The Vault),2021,We showed 'em all up,25,0
Taylor Swift,Fearless (Taylor's Version),We Were Happy (Taylor's Version) (From The Vault),2021,No one could touch the way we laughed in the dark,26,0
Taylor Swift,Fearless (Taylor's Version),We Were Happy (Taylor's Version) (From The Vault),2021,Talking 'bout your daddy's farm,27,0
Taylor Swift,Fearless (Taylor's Version),We Were Happy (Taylor's Version) (From The Vault),2021,And you were gonna marry me,28,0
Taylor Swift,Fearless (Taylor's Version),We Were Happy (Taylor's Version) (From The Vault),2021,And we were happy,29,0
Taylor Swift,Fearless (Taylor's Version),We Were Happy (Taylor's Version) (From The Vault),2021,"Yeah, we were happy",30,0
Taylor Swift,Fearless (Taylor's Version),We Were Happy (Taylor's Version) (From The Vault),2021,"Oh-oh, oh-oh-oh",31,0
Taylor Swift,Fearless (Taylor's Version),We Were Happy (Taylor's Version) (From The Vault),2021,We were happy,32,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,"Say you're sorry, that face of an angel",1,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,Comes out just when you need it to,2,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,As I paced back and forth all this time,3,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,'Cause I honestly believed in you,4,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,"Holdin' on, the days drag on",5,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,"Stupid girl, I shoulda known, I shoulda known",6,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,"That I'm not a princess, this ain't a fairytale",7,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,"I'm not the one you'll sweep off her feet, lead her up the stairwell",8,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,"This ain't Hollywood, this is a small town",9,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,I was a dreamer before you went and let me down,10,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,Now it's too late for you and your white horse,11,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,To come around,12,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,"Maybe I was naïve, got lost in your eyes",13,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,And never really had a chance,14,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,"My mistake, I didn't know to be in love",15,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,You had to fight to have the upper hand,16,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,I had so many dreams about you and me,17,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,"Happy endings, now I know",18,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,"That I'm not a princess, this ain't a fairytale",19,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,"I'm not the one you'll sweep off her feet, lead her up the stairwell",20,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,"This ain't Hollywood, this is a small town",21,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,I was a dreamer before you went and let me down,22,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,Now it's too late for you and your white horse,23,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,To come around,24,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,And there you are on your knees,25,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,"Beggin' for forgiveness, beggin' for me",26,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,Just like I always wanted,27,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,But I'm so sorry,28,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,"'Cause I'm not your princess, this ain't our fairytale",29,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,I'm gonna find someone someday,30,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,Who might actually treat me well,31,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,"This is a big world, that was a small town",32,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,There in my rear view mirror disappearing now,33,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,And it's too late for you and your white horse,34,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,Now it's too late for you and your white horse,35,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,To catch me now,36,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,"Oh, whoa, whoa, whoa",37,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,"Try and catch me now, oh",38,0
Taylor Swift,Fearless (Taylor's Version),White Horse (Taylor's Version),2021,It's too late to catch me now,39,0
Taylor Swift,Speak Now,Never Grow Up,2010,Your little hand's wrapped around my finger,1,0
Taylor Swift,Speak Now,Never Grow Up,2010,And it's so quiet in the world tonight,2,0
Taylor Swift,Speak Now,Never Grow Up,2010,Your little eyelids flutter cause you're dreaming,3,0
Taylor Swift,Speak Now,Never Grow Up,2010,"So I tuck you in, turn on your favorite night light",4,0
Taylor Swift,Speak Now,Never Grow Up,2010,"To you everything's funny, you got nothing to regret",5,0
Taylor Swift,Speak Now,Never Grow Up,2010,"I'd give all I have, honey",6,0
Taylor Swift,Speak Now,Never Grow Up,2010,If you could stay like that,7,0
Taylor Swift,Speak Now,Never Grow Up,2010,"Oh darling, don't you ever grow up",8,0
Taylor Swift,Speak Now,Never Grow Up,2010,"Don't you ever grow up, just stay this little",9,0
Taylor Swift,Speak Now,Never Grow Up,2010,"Oh darling, don't you ever grow up",10,0
Taylor Swift,Speak Now,Never Grow Up,2010,"Don't you ever grow up, it could stay this simple",11,0
Taylor Swift,Speak Now,Never Grow Up,2010,"I won't let nobody hurt you, won't let no one break your heart",12,0
Taylor Swift,Speak Now,Never Grow Up,2010,And no one will desert you,13,0
Taylor Swift,Speak Now,Never Grow Up,2010,"Just try to never grow up, never grow up",14,0
Taylor Swift,Speak Now,Never Grow Up,2010,You're in the car on the way to the movies,15,0
Taylor Swift,Speak Now,Never Grow Up,2010,And you're mortified your mom's dropping you off,16,0
Taylor Swift,Speak Now,Never Grow Up,2010,At 14 there's just so much you can't do,17,0
Taylor Swift,Speak Now,Never Grow Up,2010,And you can't wait to move out someday and call your own shots,18,0
Taylor Swift,Speak Now,Never Grow Up,2010,But don't make her drop you off around the block,19,0
Taylor Swift,Speak Now,Never Grow Up,2010,Remember that she's getting older too,20,0
Taylor Swift,Speak Now,Never Grow Up,2010,And don't lose the way that you dance around in your pj's getting ready for school,21,0
Taylor Swift,Speak Now,Never Grow Up,2010,"Oh darling, don't you ever grow up",22,0
Taylor Swift,Speak Now,Never Grow Up,2010,"Don't you ever grow up, just stay this little",23,0
Taylor Swift,Speak Now,Never Grow Up,2010,"Oh darling, don't you ever grow up",24,0
Taylor Swift,Speak Now,Never Grow Up,2010,"Don't you ever grow up, it could stay this simple",25,0
Taylor Swift,Speak Now,Never Grow Up,2010,"No one's ever burned you, nothing's ever left you scarred",26,0
Taylor Swift,Speak Now,Never Grow Up,2010,"And even though you want to, just try to never grow up",27,0
Taylor Swift,Speak Now,Never Grow Up,2010,Take pictures in your mind of your childhood room,28,0
Taylor Swift,Speak Now,Never Grow Up,2010,Memorize what it sounded like when your dad gets home,29,0
Taylor Swift,Speak Now,Never Grow Up,2010,"Remember the footsteps, remember the words said",30,0
Taylor Swift,Speak Now,Never Grow Up,2010,And all your little brother's favorite songs,31,0
Taylor Swift,Speak Now,Never Grow Up,2010,I just realized everything I have is someday gonna be gone,32,0
Taylor Swift,Speak Now,Never Grow Up,2010,So here I am in my new apartment,33,0
Taylor Swift,Speak Now,Never Grow Up,2010,"In a big city, they just dropped me off",34,0
Taylor Swift,Speak Now,Never Grow Up,2010,It's so much colder than I thought it would be,35,0
Taylor Swift,Speak Now,Never Grow Up,2010,So I tuck myself in and turn my night light on,36,0
Taylor Swift,Speak Now,Never Grow Up,2010,Wish I'd never grown up,37,0
Taylor Swift,Speak Now,Never Grow Up,2010,I wish I'd never grown up,38,0
Taylor Swift,Speak Now,Never Grow Up,2010,"Oh I don't wanna grow up, wish I'd never grown up",39,0
Taylor Swift,Speak Now,Never Grow Up,2010,I could still be little,40,0
Taylor Swift,Speak Now,Never Grow Up,2010,"Oh I don't wanna grow up, wish I'd never grown up",41,0
Taylor Swift,Speak Now,Never Grow Up,2010,It could still be simple,42,0
Taylor Swift,Speak Now,Never Grow Up,2010,"Oh darling, don't you ever grow up",43,0
Taylor Swift,Speak Now,Never Grow Up,2010,"Don't you ever grow up, just stay this little",44,0
Taylor Swift,Speak Now,Never Grow Up,2010,"Oh darling, don't you ever grow up",45,0
Taylor Swift,Speak Now,Never Grow Up,2010,"Don't you ever grow up, it could stay this simple",46,0
Taylor Swift,Speak Now,Never Grow Up,2010,Won't let nobody hurt you,47,0
Taylor Swift,Speak Now,Never Grow Up,2010,Won't let no one break your heart,48,0
Taylor Swift,Speak Now,Never Grow Up,2010,"And even though you want to, please try to never grow up",49,0
Taylor Swift,Speak Now,Never Grow Up,2010,"Oh, don't you ever grow up",50,0
Taylor Swift,Speak Now,Never Grow Up,2010,"Oh, never grow up, just never grow up",51,0
Taylor Swift,N/A,Need You Now,N/A,I need you now,1,0
Taylor Swift,N/A,Need You Now,N/A,Read letters that I wrote on the wall,2,0
Taylor Swift,N/A,Need You Now,N/A,And the message that I left when I called,3,0
Taylor Swift,N/A,Need You Now,N/A,I need you now,4,0
Taylor Swift,N/A,Need You Now,N/A,Words I said drowned out by the rain,5,0
Taylor Swift,N/A,Need You Now,N/A,Waiting there for you but you never came,6,0
Taylor Swift,N/A,Need You Now,N/A,My world’s a little colder now,7,0
Taylor Swift,N/A,Need You Now,N/A,But I’m keeping warm somehow,8,0
Taylor Swift,N/A,Need You Now,N/A,So here you are at my window,9,0
Taylor Swift,N/A,Need You Now,N/A,Guess nobody told you,10,0
Taylor Swift,N/A,Need You Now,N/A,I don’t need don’t need you,11,0
Taylor Swift,N/A,Need You Now,N/A,And I waited so frustrated,12,0
Taylor Swift,N/A,Need You Now,N/A,Who’s gonna hold you,13,0
Taylor Swift,N/A,Need You Now,N/A,I don’t need you don’t need you now,14,0
Taylor Swift,N/A,Need You Now,N/A,I need you now,15,0
Taylor Swift,N/A,Need You Now,N/A,Words I heard you whisper to me,16,0
Taylor Swift,N/A,Need You Now,N/A,We were walking down a one-way street,17,0
Taylor Swift,N/A,Need You Now,N/A,You need me now,18,0
Taylor Swift,N/A,Need You Now,N/A,That’s what you’ve been telling my friends,19,0
Taylor Swift,N/A,Need You Now,N/A,That I’ve come too far to go back there again,20,0
Taylor Swift,N/A,Need You Now,N/A,My heart my mind and number have changed,21,0
Taylor Swift,N/A,Need You Now,N/A,You might as well forget my name,22,0
Taylor Swift,N/A,Need You Now,N/A,So here you are at my window,23,0
Taylor Swift,N/A,Need You Now,N/A,Guess nobody told you,24,0
Taylor Swift,N/A,Need You Now,N/A,I don’t need you don’t need you,25,0
Taylor Swift,N/A,Need You Now,N/A,And I waited so frustrated,26,0
Taylor Swift,N/A,Need You Now,N/A,Who’s gonna hold you,27,0
Taylor Swift,N/A,Need You Now,N/A,I don’t need you don’t need you now,28,0
Taylor Swift,N/A,Need You Now,N/A,I need you now,29,0
Taylor Swift,N/A,Need You Now,N/A,Red letters that I wrote on the wall,30,0
Taylor Swift,N/A,Need You Now,N/A,And the message that I left when I called,31,0
Taylor Swift,N/A,Need You Now,N/A,So here you are at my window,32,0
Taylor Swift,N/A,Need You Now,N/A,Guess nobody told you,33,0
Taylor Swift,N/A,Need You Now,N/A,I don’t need you don’t need you,34,0
Taylor Swift,N/A,Need You Now,N/A,And I waited so frustrated,35,0
Taylor Swift,N/A,Need You Now,N/A,So who’s gonna hold you,36,0
Taylor Swift,N/A,Need You Now,N/A,I don’t need you now,37,0
Taylor Swift,N/A,Need You Now,N/A,And I don’t know where you are,38,0
Taylor Swift,N/A,Need You Now,N/A,I don’t wonder where you are,39,0
Taylor Swift,N/A,Need You Now,N/A,I don’t dream about you cause I don’t need you now,40,0
Taylor Swift,N/A,Need You Now,N/A,I don’t dream about the way,41,0
Taylor Swift,N/A,Need You Now,N/A,That I never heard you say,42,0
Taylor Swift,N/A,Need You Now,N/A,“I need you I need you”,43,0
Taylor Swift,N/A,Need You Now,N/A,I don’t need you now,44,0
Taylor Swift,N/A,Need You Now,N/A,Don’t need you,45,0
Taylor Swift,N/A,Need You Now,N/A,Don’t need you now,46,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,Long handwritten note deep in your pocket,1,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,"Words, how little they mean when you're a little too late",2,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,"I stood right by the tracks, your face in a locket",3,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,"Good girls, hopeful they'll be and long they will wait",4,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,We had a beautiful magic love there,5,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,What a sad beautiful tragic love affair,6,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,In dreams I meet you in warm conversation,7,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,"We both wake in lonely beds, different cities",8,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,And time is taking its sweet time erasing you,9,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,"And you've got your demons, and, darling, they all look like me",10,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,'Cause we had a beautiful magic love there,11,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,What a sad beautiful tragic love affair,12,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,"Distance, timing, breakdown, fighting",13,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,"Silence, the train runs off its tracks",14,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,"Kiss me, try to fix it, could you just try to listen?",15,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,"Hang up, give up and for the life of us we can't get back",16,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,A beautiful magic love there,17,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,"What a sad beautiful tragic, beautiful tragic, beautiful",18,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,And we had a beautiful magic love there,19,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,What a sad beautiful tragic love affair,20,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,We had a beautiful magic love there,21,0
Taylor Swift,Red,Sad Beautiful Tragic,2012,What a sad beautiful tragic love affair,22,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,"from ""Cats"" soundtrack)",1,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,"",2,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,Follow me home if you dare to,3,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,I wouldn't know where to lead you,4,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,Should I take chances when no one took chances on me?,5,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,"So I watch from the dark, wait for my life to start",6,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,With no beauty in my memory,7,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,All that I wanted was to be wanted,8,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,"Too young to wander London streets, alone and haunted",9,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,Born into nothing,10,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,"At least you have something, something to cling to",11,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,Visions of dazzling rooms I'll never get let into,12,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,And the memories were lost long ago,13,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,But at least you have beautiful ghosts,14,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,"Perilous night, their voices calling",15,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,A flicker of light before the dawning,16,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,"Out here, the wild ones",17,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,Are taming the fear within me,18,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,Scared to call them my friends and be broken again,19,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,Is this hope just a mystical dream?,20,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,All that I wanted was to be wanted,21,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,"Too young to wander London streets, alone and haunted",22,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,Born into nothing,23,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,"At least you have something, something to cling to",24,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,Visions of dazzling rooms I'll never get let into,25,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,And the memories were lost long ago,26,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,But at least you have beautiful ghosts,27,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,And so maybe my home isn't what I had known,28,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,What I thought it would be,29,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,But I feel so alive with these phantoms of night,30,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,And I know that this life isn't safe but it's wild and it's free,31,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,All that I wanted was to be wanted,32,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,I'll never wander London streets alone and haunted,33,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,Born into nothing,34,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,"With them I have something, something to cling to",35,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,I never knew I'd love this world they've let me into,36,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,And the memories were lost long ago,37,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,So I'll dance with these beautiful ghosts,38,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,And the memories were lost long ago,39,0
Taylor Swift,N/A,Beautiful Ghosts,N/A,So I'll dance with these beautiful ghosts,40,0
Taylor Swift,Red,Begin Again,2012,Took a deep breath in the mirror,1,0
Taylor Swift,Red,Begin Again,2012,He didn't like it when I wore high heels,2,0
Taylor Swift,Red,Begin Again,2012,But I do,3,0
Taylor Swift,Red,Begin Again,2012,Turn the lock and put my headphones on,4,0
Taylor Swift,Red,Begin Again,2012,He always said he didn't get this song,5,0
Taylor Swift,Red,Begin Again,2012,"But I do, I do",6,0
Taylor Swift,Red,Begin Again,2012,Walked in expecting you'd be late,7,0
Taylor Swift,Red,Begin Again,2012,But you got here early and you stand and wave,8,0
Taylor Swift,Red,Begin Again,2012,I walk to you,9,0
Taylor Swift,Red,Begin Again,2012,You pull my chair out and help me in,10,0
Taylor Swift,Red,Begin Again,2012,And you don't know how nice that is,11,0
Taylor Swift,Red,Begin Again,2012,But I do,12,0
Taylor Swift,Red,Begin Again,2012,And you throw your head back laughing like a little kid,13,0
Taylor Swift,Red,Begin Again,2012,I think it's strange that you think I'm funny 'cause he never did,14,0
Taylor Swift,Red,Begin Again,2012,I've been spending the last eight months,15,0
Taylor Swift,Red,Begin Again,2012,Thinking all love ever does is break and burn and end,16,0
Taylor Swift,Red,Begin Again,2012,But on a Wednesday in a cafe I watched it begin again,17,0
Taylor Swift,Red,Begin Again,2012,You said you never met one girl,18,0
Taylor Swift,Red,Begin Again,2012,Who had as many James Taylor records as you,19,0
Taylor Swift,Red,Begin Again,2012,But I do,20,0
Taylor Swift,Red,Begin Again,2012,We tell stories and you don't know why,21,0
Taylor Swift,Red,Begin Again,2012,I'm coming off a little shy,22,0
Taylor Swift,Red,Begin Again,2012,But I do,23,0
Taylor Swift,Red,Begin Again,2012,But you throw your head back laughing like a little kid,24,0
Taylor Swift,Red,Begin Again,2012,I think it's strange that you think I'm funny 'cause he never did,25,0
Taylor Swift,Red,Begin Again,2012,I've been spending the last eight months,26,0
Taylor Swift,Red,Begin Again,2012,Thinking all love ever does is break and burn and end,27,0
Taylor Swift,Red,Begin Again,2012,But on a Wednesday in a cafe I watched it begin again,28,0
Taylor Swift,Red,Begin Again,2012,And we walked down the block to my car and I almost brought him up,29,0
Taylor Swift,Red,Begin Again,2012,But you start to talk about the movies that your family,30,0
Taylor Swift,Red,Begin Again,2012,Watches,31,0
Taylor Swift,Red,Begin Again,2012,Every single Christmas and I want to talk about that,32,0
Taylor Swift,Red,Begin Again,2012,And for the first time what's past is past,33,0
Taylor Swift,Red,Begin Again,2012,'Cause you throw your head back laughing like a little kid,34,0
Taylor Swift,Red,Begin Again,2012,I think it's strange that you think I'm funny 'cause he never did,35,0
Taylor Swift,Red,Begin Again,2012,I've been spending the last eight months,36,0
Taylor Swift,Red,Begin Again,2012,Thinking all love ever does is break and burn and end,37,0
Taylor Swift,Red,Begin Again,2012,But on a Wednesday in a cafe I watched it begin again,38,0
Taylor Swift,Red,Begin Again,2012,But on a Wednesday in a cafe I watched it begin again,39,0
Taylor Swift,N/A,Beautiful Eyes,N/A,Your beautiful eyes,1,0
Taylor Swift,N/A,Beautiful Eyes,N/A,Stare right into my eyes,2,0
Taylor Swift,N/A,Beautiful Eyes,N/A,And sometimes I think of you late at night,3,0
Taylor Swift,N/A,Beautiful Eyes,N/A,I don't know why,4,0
Taylor Swift,N/A,Beautiful Eyes,N/A,I want to be somewhere where you are,5,0
Taylor Swift,N/A,Beautiful Eyes,N/A,I want to be where...,6,0
Taylor Swift,N/A,Beautiful Eyes,N/A,[Chorus:],7,0
Taylor Swift,N/A,Beautiful Eyes,N/A,"You're here, your eyes are looking into mine",8,0
Taylor Swift,N/A,Beautiful Eyes,N/A,"So baby, make me fly",9,0
Taylor Swift,N/A,Beautiful Eyes,N/A,My heart has never felt this way before,10,0
Taylor Swift,N/A,Beautiful Eyes,N/A,I'm looking through your,11,0
Taylor Swift,N/A,Beautiful Eyes,N/A,I'm looking through your eyes,12,0
Taylor Swift,N/A,Beautiful Eyes,N/A,"I wake up, I'm alive",13,0
Taylor Swift,N/A,Beautiful Eyes,N/A,In only a little while... I'll cry,14,0
Taylor Swift,N/A,Beautiful Eyes,N/A,Cause you're my lullaby,15,0
Taylor Swift,N/A,Beautiful Eyes,N/A,So baby come hold me tight cause I-I,16,0
Taylor Swift,N/A,Beautiful Eyes,N/A,I want to be everything you need,17,0
Taylor Swift,N/A,Beautiful Eyes,N/A,I want to be where...,18,0
Taylor Swift,N/A,Beautiful Eyes,N/A,[Chorus],19,0
Taylor Swift,N/A,Beautiful Eyes,N/A,Just as long as you're mine,20,0
Taylor Swift,N/A,Beautiful Eyes,N/A,I'll be your everything tonight,21,0
Taylor Swift,N/A,Beautiful Eyes,N/A,"Let me love you, kiss you",22,0
Taylor Swift,N/A,Beautiful Eyes,N/A,Oh baby let me miss you,23,0
Taylor Swift,N/A,Beautiful Eyes,N/A,Let me see your,24,0
Taylor Swift,N/A,Beautiful Eyes,N/A,Dream about,25,0
Taylor Swift,N/A,Beautiful Eyes,N/A,Dream about,26,0
Taylor Swift,N/A,Beautiful Eyes,N/A,Dream about your eyes,27,0
Taylor Swift,N/A,Beautiful Eyes,N/A,"Eyes, eyes... beautiful eyes",28,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,"I, I loved you in secret",1,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,"First sight, yeah, we love without reason",2,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,"Oh, 25 years old",3,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,"Oh, how were you to know and",4,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,"My, my love had been frozen",5,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,"Deep blue, but you painted me golden",6,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,"Oh, and you held me close",7,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,"Oh, how was I to know what",8,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,I could've spent forever with your hands in my pockets,9,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,Picture of your face in an invisible locket,10,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,You said there was nothing in the world that could stop it,11,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,I had a bad feeling,12,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,"And darling, you had turned my bed into a sacred oasis",13,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,"People started talking, putting us through our paces",14,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,I knew there was no one in the world who could take it,15,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,I had a bad feeling,16,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,But we were dancing,17,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,"Dancing with our hands tied, hands tied",18,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,"Yeah, we were dancing",19,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,"Like it was the first time, first time",20,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,"Yeah, we were dancing",21,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,"Dancing with our hands tied, hands tied",22,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,"Yeah, we were dancing",23,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,And I had a bad feeling,24,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,But we were dancing,25,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,"I, I loved you in spite of",26,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,Deep fears that the world would divide us,27,0
Taylor Swift,Reputation,Dancing With Our Hands Tied,2017,"So, baby, can we dance",28,0
